ts,oldest_ms,fill_pct
2026-02-20T05:04:12.916742800+00:00,11069.600,86.3
2026-02-20T05:04:12.978772100+00:00,11131.698,86.9
2026-02-20T05:04:13.016868800+00:00,11169.797,87.1
2026-02-20T05:04:13.069415500+00:00,11222.344,87.3
2026-02-20T05:04:13.131078100+00:00,11283.990,87.5
2026-02-20T05:04:13.171506300+00:00,11324.423,88.1
2026-02-20T05:04:13.228944+00:00,11381.861,88.3
2026-02-20T05:04:13.268307200+00:00,11421.128,88.7
2026-02-20T05:04:13.317752600+00:00,11470.687,88.9
2026-02-20T05:04:13.370201700+00:00,11523.129,89.5
2026-02-20T05:04:13.431569100+00:00,11584.492,89.6
2026-02-20T05:04:13.478377100+00:00,11631.302,90.0
2026-02-20T05:04:13.516315300+00:00,11669.239,90.2
2026-02-20T05:04:13.578508600+00:00,11731.435,90.8
2026-02-20T05:04:13.628883500+00:00,11781.803,91.0
2026-02-20T05:04:13.678808100+00:00,11831.717,91.4
2026-02-20T05:04:13.729852900+00:00,11882.769,91.4
2026-02-20T05:04:13.778404500+00:00,11931.320,92.0
2026-02-20T05:04:13.830758200+00:00,11983.677,92.2
2026-02-20T05:04:13.878344200+00:00,12031.262,92.4
2026-02-20T05:04:13.928868400+00:00,12081.792,92.8
2026-02-20T05:04:13.967304500+00:00,12120.232,93.0
2026-02-20T05:04:14.017462300+00:00,12170.382,93.4
2026-02-20T05:04:14.066872100+00:00,12219.778,93.6
2026-02-20T05:04:14.116565800+00:00,12269.482,93.9
2026-02-20T05:04:14.178258100+00:00,12331.176,94.3
2026-02-20T05:04:14.228273600+00:00,12381.196,94.7
2026-02-20T05:04:14.278788700+00:00,12431.694,94.9
2026-02-20T05:04:14.329753800+00:00,12482.675,95.3
2026-02-20T05:04:14.379801+00:00,12532.726,95.7
2026-02-20T05:04:14.419410700+00:00,12572.296,96.1
2026-02-20T05:04:14.478900900+00:00,12631.817,96.3
2026-02-20T05:04:14.528244+00:00,12681.165,96.5
2026-02-20T05:04:14.578180100+00:00,12731.105,96.7
2026-02-20T05:04:14.630267900+00:00,12783.184,97.3
2026-02-20T05:04:14.678865500+00:00,12831.789,97.5
2026-02-20T05:04:14.719176600+00:00,12871.988,97.9
2026-02-20T05:04:14.778814+00:00,12931.741,98.0
2026-02-20T05:04:14.830661400+00:00,12983.584,98.6
