ts,total,critical,important,normal
2026-03-18T15:39:41.504033700+00:00,64,0,64,0
2026-03-18T15:39:41.506227+00:00,64,0,13,51
2026-03-18T15:39:41.507815700+00:00,6,0,0,6
2026-03-18T15:39:41.517627+00:00,1,0,0,1
2026-03-18T15:39:41.529923400+00:00,1,0,1,0
2026-03-18T15:39:41.583199+00:00,1,0,1,0
2026-03-18T15:39:41.615990300+00:00,1,0,0,1
2026-03-18T15:39:41.616744300+00:00,1,0,0,1
2026-03-18T15:39:41.629995500+00:00,1,0,1,0
2026-03-18T15:39:41.683418+00:00,1,0,1,0
2026-03-18T15:39:41.717893800+00:00,1,0,0,1
2026-03-18T15:39:41.729707700+00:00,1,0,1,0
2026-03-18T15:39:41.783455+00:00,1,0,1,0
2026-03-18T15:39:41.817707300+00:00,2,0,0,2
2026-03-18T15:39:41.829731900+00:00,1,0,1,0
2026-03-18T15:39:41.883801600+00:00,1,0,1,0
2026-03-18T15:39:41.917494600+00:00,1,0,0,1
2026-03-18T15:39:41.933603300+00:00,1,0,1,0
2026-03-18T15:39:41.984770400+00:00,1,0,1,0
2026-03-18T15:39:42.016258800+00:00,1,0,0,1
2026-03-18T15:39:42.017788800+00:00,1,0,0,1
2026-03-18T15:39:42.034441100+00:00,1,0,1,0
2026-03-18T15:39:42.083703400+00:00,1,0,1,0
2026-03-18T15:39:42.116739100+00:00,1,0,0,1
2026-03-18T15:39:42.129886900+00:00,1,0,1,0
2026-03-18T15:39:42.184023500+00:00,1,0,1,0
2026-03-18T15:39:42.215971300+00:00,1,0,0,1
2026-03-18T15:39:42.216876300+00:00,1,0,0,1
2026-03-18T15:39:42.229999300+00:00,1,0,1,0
2026-03-18T15:39:42.282473400+00:00,1,0,1,0
2026-03-18T15:39:46.501479100+00:00,1,0,0,1
2026-03-18T15:39:46.504995400+00:00,64,0,64,0
2026-03-18T15:39:46.507656500+00:00,64,0,20,44
2026-03-18T15:39:46.509366600+00:00,18,0,0,18
2026-03-18T15:39:46.517581600+00:00,1,0,0,1
2026-03-18T15:39:46.530180100+00:00,1,0,1,0
2026-03-18T15:39:46.579543400+00:00,1,0,1,0
2026-03-18T15:39:46.616741+00:00,1,0,0,1
2026-03-18T15:39:46.617849+00:00,1,0,0,1
2026-03-18T15:39:46.630574800+00:00,1,0,1,0
2026-03-18T15:39:46.692965600+00:00,1,0,1,0
2026-03-18T15:39:46.717299300+00:00,1,0,0,1
2026-03-18T15:39:46.729579600+00:00,1,0,1,0
2026-03-18T15:39:46.784729500+00:00,1,0,1,0
2026-03-18T15:39:46.813782700+00:00,1,0,0,1
2026-03-18T15:39:46.817346+00:00,1,0,0,1
2026-03-18T15:39:46.831131800+00:00,1,0,1,0
2026-03-18T15:39:46.879472300+00:00,1,0,1,0
2026-03-18T15:39:46.919501+00:00,1,0,0,1
2026-03-18T15:39:46.933851300+00:00,1,0,1,0
2026-03-18T15:39:46.981633100+00:00,1,0,1,0
2026-03-18T15:39:47.015087+00:00,1,0,0,1
2026-03-18T15:39:47.018489700+00:00,1,0,0,1
2026-03-18T15:39:47.034816500+00:00,1,0,1,0
2026-03-18T15:39:47.083651300+00:00,1,0,1,0
2026-03-18T15:39:47.117518200+00:00,1,0,0,1
2026-03-18T15:39:47.129567600+00:00,1,0,1,0
2026-03-18T15:39:47.182299800+00:00,1,0,1,0
2026-03-18T15:39:47.214690300+00:00,1,0,0,1
2026-03-18T15:39:47.231011800+00:00,2,0,1,1
2026-03-18T15:39:47.284759+00:00,1,0,1,0
2026-03-18T15:39:51.501363400+00:00,1,0,0,1
2026-03-18T15:39:51.504466500+00:00,64,0,64,0
2026-03-18T15:39:51.505970100+00:00,64,0,20,44
2026-03-18T15:39:51.507707600+00:00,18,0,0,18
2026-03-18T15:39:51.517466100+00:00,1,0,0,1
2026-03-18T15:39:51.529877300+00:00,1,0,1,0
2026-03-18T15:39:51.579605+00:00,1,0,1,0
2026-03-18T15:39:51.617273300+00:00,1,0,0,1
2026-03-18T15:39:51.618140700+00:00,1,0,0,1
2026-03-18T15:39:51.629597200+00:00,1,0,1,0
2026-03-18T15:39:51.680168700+00:00,1,0,1,0
2026-03-18T15:39:51.717522400+00:00,1,0,0,1
2026-03-18T15:39:51.730727400+00:00,1,0,1,0
2026-03-18T15:39:51.780148400+00:00,1,0,1,0
2026-03-18T15:39:51.817068600+00:00,1,0,0,1
2026-03-18T15:39:51.818157+00:00,1,0,0,1
2026-03-18T15:39:51.829868900+00:00,1,0,1,0
2026-03-18T15:39:51.884226400+00:00,1,0,1,0
2026-03-18T15:39:51.933126600+00:00,2,0,1,1
2026-03-18T15:39:51.979997600+00:00,1,0,1,0
2026-03-18T15:39:52.016617500+00:00,1,0,0,1
2026-03-18T15:39:52.017666800+00:00,1,0,0,1
2026-03-18T15:39:52.030102200+00:00,1,0,1,0
2026-03-18T15:39:52.083169900+00:00,1,0,1,0
2026-03-18T15:39:52.117359900+00:00,1,0,0,1
2026-03-18T15:39:52.130687800+00:00,1,0,1,0
2026-03-18T15:39:52.179840400+00:00,1,0,1,0
2026-03-18T15:39:52.216370300+00:00,1,0,0,1
2026-03-18T15:39:52.217015400+00:00,1,0,0,1
2026-03-18T15:39:52.230345700+00:00,1,0,1,0
2026-03-18T15:39:52.279764100+00:00,1,0,1,0
2026-03-18T15:39:56.501410900+00:00,1,0,0,1
2026-03-18T15:39:56.504168800+00:00,64,0,64,0
2026-03-18T15:39:56.506469400+00:00,64,0,15,49
2026-03-18T15:39:56.507549700+00:00,13,0,0,13
2026-03-18T15:39:56.543897200+00:00,1,0,1,0
2026-03-18T15:39:56.592152500+00:00,2,0,1,1
2026-03-18T15:39:56.611734900+00:00,2,0,2,0
2026-03-18T15:39:56.677166200+00:00,1,0,1,0
2026-03-18T15:39:56.692918600+00:00,1,0,0,1
2026-03-18T15:39:56.711886400+00:00,1,0,1,0
2026-03-18T15:39:56.761415600+00:00,1,0,1,0
2026-03-18T15:39:56.791272200+00:00,1,0,0,1
2026-03-18T15:39:56.819891100+00:00,2,0,2,0
2026-03-18T15:39:56.862501100+00:00,1,0,1,0
2026-03-18T15:39:56.893916100+00:00,1,0,0,1
2026-03-18T15:39:56.911313400+00:00,1,0,1,0
2026-03-18T15:39:56.963336+00:00,1,0,1,0
2026-03-18T15:39:56.998402400+00:00,1,0,0,1
2026-03-18T15:39:57.011657400+00:00,2,0,2,0
2026-03-18T15:39:57.076772900+00:00,1,0,1,0
2026-03-18T15:39:57.091295100+00:00,1,0,0,1
2026-03-18T15:39:57.111505200+00:00,1,0,1,0
2026-03-18T15:39:57.174044600+00:00,1,0,1,0
2026-03-18T15:39:57.193733500+00:00,1,0,0,1
2026-03-18T15:39:57.212536200+00:00,1,0,0,1
2026-03-18T15:39:57.213542100+00:00,1,0,1,0
2026-03-18T15:39:57.261316200+00:00,1,0,1,0
2026-03-18T15:39:57.290053800+00:00,1,0,0,1
2026-03-18T15:40:01.501323400+00:00,1,0,1,0
2026-03-18T15:40:01.504592900+00:00,64,0,64,0
2026-03-18T15:40:01.506566900+00:00,64,0,19,45
2026-03-18T15:40:01.507595800+00:00,18,0,0,18
2026-03-18T15:40:01.517353700+00:00,1,0,1,0
2026-03-18T15:40:01.567393600+00:00,1,0,1,0
2026-03-18T15:40:01.597822600+00:00,1,0,0,1
2026-03-18T15:40:01.616159300+00:00,1,0,0,1
2026-03-18T15:40:01.617676300+00:00,1,0,1,0
2026-03-18T15:40:01.682521200+00:00,1,0,1,0
2026-03-18T15:40:01.685562+00:00,1,0,0,1
2026-03-18T15:40:01.717735200+00:00,1,0,1,0
2026-03-18T15:40:01.783176400+00:00,1,0,1,0
2026-03-18T15:40:01.801479600+00:00,1,0,0,1
2026-03-18T15:40:01.811700700+00:00,1,0,0,1
2026-03-18T15:40:01.827007+00:00,1,0,1,0
2026-03-18T15:40:01.874177800+00:00,1,0,1,0
2026-03-18T15:40:01.885591800+00:00,1,0,0,1
2026-03-18T15:40:01.929854500+00:00,1,0,1,0
2026-03-18T15:40:01.974677600+00:00,1,0,1,0
2026-03-18T15:40:01.986317200+00:00,1,0,0,1
2026-03-18T15:40:02.011286300+00:00,1,0,0,1
2026-03-18T15:40:02.027583400+00:00,1,0,1,0
2026-03-18T15:40:02.082670800+00:00,1,0,1,0
2026-03-18T15:40:02.097707600+00:00,1,0,0,1
2026-03-18T15:40:02.132587300+00:00,1,0,1,0
2026-03-18T15:40:02.181915200+00:00,1,0,1,0
2026-03-18T15:40:02.199632100+00:00,1,0,0,1
2026-03-18T15:40:02.211521100+00:00,1,0,0,1
2026-03-18T15:40:02.227256700+00:00,1,0,1,0
2026-03-18T15:40:02.280804100+00:00,1,0,1,0
2026-03-18T15:40:02.297807200+00:00,1,0,0,1
2026-03-18T15:40:06.501509400+00:00,1,0,1,0
2026-03-18T15:40:06.504384300+00:00,64,0,64,0
2026-03-18T15:40:06.506499600+00:00,64,0,19,45
2026-03-18T15:40:06.508012900+00:00,18,0,0,18
2026-03-18T15:40:06.518101200+00:00,1,0,1,0
2026-03-18T15:40:06.568372300+00:00,1,0,1,0
2026-03-18T15:40:06.599308100+00:00,1,0,0,1
2026-03-18T15:40:06.611370+00:00,1,0,0,1
2026-03-18T15:40:06.618166200+00:00,1,0,1,0
2026-03-18T15:40:06.668665+00:00,1,0,1,0
2026-03-18T15:40:06.700689800+00:00,1,0,0,1
2026-03-18T15:40:06.718231300+00:00,1,0,1,0
2026-03-18T15:40:06.768701400+00:00,1,0,1,0
2026-03-18T15:40:06.799870800+00:00,1,0,0,1
2026-03-18T15:40:06.811430400+00:00,1,0,0,1
2026-03-18T15:40:06.817835200+00:00,1,0,1,0
2026-03-18T15:40:06.868768200+00:00,1,0,1,0
2026-03-18T15:40:06.900906400+00:00,1,0,0,1
2026-03-18T15:40:06.932726100+00:00,1,0,1,0
2026-03-18T15:40:06.983651500+00:00,1,0,1,0
2026-03-18T15:40:07.001690600+00:00,1,0,0,1
2026-03-18T15:40:07.018393500+00:00,1,0,0,1
2026-03-18T15:40:07.019378400+00:00,1,0,1,0
2026-03-18T15:40:07.074541500+00:00,1,0,1,0
2026-03-18T15:40:07.099582100+00:00,1,0,0,1
2026-03-18T15:40:07.132657100+00:00,1,0,1,0
2026-03-18T15:40:07.181709900+00:00,1,0,1,0
2026-03-18T15:40:07.197447200+00:00,1,0,0,1
2026-03-18T15:40:07.214139900+00:00,1,0,0,1
2026-03-18T15:40:07.230372200+00:00,1,0,1,0
2026-03-18T15:40:07.270516600+00:00,1,0,1,0
2026-03-18T15:40:07.293740800+00:00,1,0,0,1
2026-03-18T15:40:16.502355200+00:00,64,0,64,0
2026-03-18T15:40:16.504217300+00:00,64,0,64,0
2026-03-18T15:40:16.507627+00:00,64,0,64,0
2026-03-18T15:40:16.510377700+00:00,64,0,64,0
2026-03-18T15:40:16.513204700+00:00,61,0,10,51
2026-03-18T15:40:16.557596200+00:00,1,0,1,0
2026-03-18T15:40:16.593223600+00:00,1,0,1,0
2026-03-18T15:40:16.621089100+00:00,1,0,1,0
2026-03-18T15:40:16.622421100+00:00,1,0,0,1
2026-03-18T15:40:16.657819400+00:00,1,0,1,0
2026-03-18T15:40:16.696564400+00:00,1,0,1,0
2026-03-18T15:40:16.712772900+00:00,1,0,1,0
2026-03-18T15:40:16.757998900+00:00,1,0,1,0
2026-03-18T15:40:16.794455200+00:00,1,0,1,0
2026-03-18T15:40:16.814360200+00:00,1,0,1,0
2026-03-18T15:40:16.826838800+00:00,1,0,0,1
2026-03-18T15:40:16.860719600+00:00,1,0,1,0
2026-03-18T15:40:16.890884300+00:00,1,0,1,0
2026-03-18T15:40:16.917004100+00:00,1,0,1,0
2026-03-18T15:40:16.957874300+00:00,1,0,1,0
2026-03-18T15:40:16.994396900+00:00,1,0,1,0
2026-03-18T15:40:17.014693800+00:00,1,0,1,0
2026-03-18T15:40:17.030987700+00:00,1,0,0,1
2026-03-18T15:40:17.057438100+00:00,1,0,1,0
2026-03-18T15:40:17.098261600+00:00,1,0,1,0
2026-03-18T15:40:17.114971900+00:00,1,0,1,0
2026-03-18T15:40:17.157987500+00:00,1,0,1,0
2026-03-18T15:40:17.198622100+00:00,1,0,1,0
2026-03-18T15:40:17.207318800+00:00,1,0,1,0
2026-03-18T15:40:17.226731300+00:00,1,0,0,1
2026-03-18T15:40:17.261127900+00:00,1,0,1,0
2026-03-18T15:40:17.292485700+00:00,1,0,1,0
2026-03-18T15:40:21.501554700+00:00,1,0,1,0
2026-03-18T15:40:21.504131400+00:00,64,0,64,0
2026-03-18T15:40:21.506107400+00:00,64,0,61,3
2026-03-18T15:40:21.507851800+00:00,18,0,0,18
2026-03-18T15:40:21.516350+00:00,1,0,1,0
2026-03-18T15:40:21.565964200+00:00,1,0,1,0
2026-03-18T15:40:21.598123+00:00,1,0,1,0
2026-03-18T15:40:21.617547700+00:00,1,0,1,0
2026-03-18T15:40:21.632919600+00:00,1,0,0,1
2026-03-18T15:40:21.666195700+00:00,1,0,1,0
2026-03-18T15:40:21.697925100+00:00,1,0,1,0
2026-03-18T15:40:21.730254100+00:00,1,0,1,0
2026-03-18T15:40:21.780167700+00:00,1,0,1,0
2026-03-18T15:40:21.794569900+00:00,1,0,1,0
2026-03-18T15:40:21.822249700+00:00,1,0,1,0
2026-03-18T15:40:21.823769100+00:00,1,0,0,1
2026-03-18T15:40:21.865866600+00:00,1,0,1,0
2026-03-18T15:40:21.892814500+00:00,1,0,1,0
2026-03-18T15:40:21.931822100+00:00,1,0,1,0
2026-03-18T15:40:21.975642300+00:00,1,0,1,0
2026-03-18T15:40:21.992828900+00:00,1,0,1,0
2026-03-18T15:40:22.021972900+00:00,1,0,1,0
2026-03-18T15:40:22.023122400+00:00,1,0,0,1
2026-03-18T15:40:22.081736400+00:00,1,0,1,0
2026-03-18T15:40:22.090829100+00:00,1,0,1,0
2026-03-18T15:40:22.131413+00:00,1,0,1,0
2026-03-18T15:40:22.165875900+00:00,1,0,1,0
2026-03-18T15:40:22.196943200+00:00,1,0,1,0
2026-03-18T15:40:22.215848200+00:00,1,0,1,0
2026-03-18T15:40:22.227533400+00:00,1,0,0,1
2026-03-18T15:40:22.272282900+00:00,1,0,1,0
2026-03-18T15:40:22.292311700+00:00,1,0,1,0
2026-03-18T15:40:26.513027700+00:00,1,0,1,0
2026-03-18T15:40:26.515330100+00:00,64,0,64,0
2026-03-18T15:40:26.518036400+00:00,64,0,62,2
2026-03-18T15:40:26.519961200+00:00,19,0,0,19
2026-03-18T15:40:26.581134600+00:00,1,0,1,0
2026-03-18T15:40:26.597558100+00:00,1,0,1,0
2026-03-18T15:40:26.621908100+00:00,1,0,1,0
2026-03-18T15:40:26.622841200+00:00,1,0,0,1
2026-03-18T15:40:26.681343+00:00,1,0,1,0
2026-03-18T15:40:26.691666300+00:00,1,0,1,0
2026-03-18T15:40:26.731330700+00:00,1,0,1,0
2026-03-18T15:40:26.775887900+00:00,1,0,1,0
2026-03-18T15:40:26.793359900+00:00,1,0,1,0
2026-03-18T15:40:26.821358700+00:00,2,0,1,1
2026-03-18T15:40:26.881976200+00:00,1,0,1,0
2026-03-18T15:40:26.898822800+00:00,1,0,1,0
2026-03-18T15:40:26.973034500+00:00,1,0,1,0
2026-03-18T15:40:31.513559300+00:00,3,0,2,1
2026-03-18T15:40:31.528021+00:00,64,34,30,0
2026-03-18T15:40:31.530968400+00:00,64,0,60,4
2026-03-18T15:40:31.532763100+00:00,18,0,0,18
2026-03-18T15:40:31.559139500+00:00,1,1,0,0
2026-03-18T15:40:31.571897700+00:00,1,0,1,0
2026-03-18T15:40:31.627596600+00:00,1,0,1,0
2026-03-18T15:40:31.664355400+00:00,1,1,0,0
2026-03-18T15:40:31.671944300+00:00,2,0,1,1
2026-03-18T15:40:31.730709400+00:00,1,0,1,0
2026-03-18T15:40:31.756803800+00:00,1,1,0,0
2026-03-18T15:40:31.775989700+00:00,1,0,1,0
2026-03-18T15:40:31.834961+00:00,1,0,1,0
2026-03-18T15:40:31.859296800+00:00,1,1,0,0
2026-03-18T15:40:31.886641700+00:00,2,0,1,1
2026-03-18T15:40:31.925019500+00:00,1,0,1,0
2026-03-18T15:40:31.963139600+00:00,1,1,0,0
2026-03-18T15:40:31.975353900+00:00,1,0,1,0
2026-03-18T15:40:32.026046100+00:00,1,0,1,0
2026-03-18T15:40:32.063926400+00:00,1,1,0,0
2026-03-18T15:40:32.071771900+00:00,1,0,0,1
2026-03-18T15:40:32.081135200+00:00,1,0,1,0
2026-03-18T15:40:32.126637200+00:00,1,0,1,0
2026-03-18T15:40:32.157620600+00:00,1,1,0,0
2026-03-18T15:40:32.175900700+00:00,1,0,1,0
2026-03-18T15:40:32.227451500+00:00,1,0,1,0
2026-03-18T15:40:32.258634900+00:00,1,1,0,0
2026-03-18T15:40:32.271752800+00:00,1,0,0,1
2026-03-18T15:40:32.276513400+00:00,1,0,1,0
2026-03-18T15:40:36.513701100+00:00,1,0,1,0
2026-03-18T15:40:36.516422700+00:00,64,42,22,0
2026-03-18T15:40:36.518763700+00:00,64,0,61,3
2026-03-18T15:40:36.520385600+00:00,18,0,0,18
2026-03-18T15:40:36.523421400+00:00,1,0,1,0
2026-03-18T15:40:36.558558900+00:00,1,1,0,0
2026-03-18T15:40:36.575975500+00:00,1,0,1,0
2026-03-18T15:40:36.623988600+00:00,1,0,1,0
2026-03-18T15:40:36.662997800+00:00,1,1,0,0
2026-03-18T15:40:36.676408500+00:00,2,0,1,1
2026-03-18T15:40:36.726001+00:00,1,0,1,0
2026-03-18T15:40:36.760398500+00:00,1,1,0,0
2026-03-18T15:40:36.773399100+00:00,1,0,1,0
2026-03-18T15:40:36.823476600+00:00,1,0,1,0
2026-03-18T15:40:36.864020400+00:00,1,1,0,0
2026-03-18T15:40:36.874328300+00:00,2,0,1,1
2026-03-18T15:40:36.931982+00:00,1,0,1,0
2026-03-18T15:40:36.962639800+00:00,1,1,0,0
2026-03-18T15:40:36.980457700+00:00,1,0,1,0
2026-03-18T15:40:37.030953500+00:00,1,0,1,0
2026-03-18T15:40:37.065789600+00:00,1,1,0,0
2026-03-18T15:40:37.080083300+00:00,2,0,1,1
2026-03-18T15:40:37.125032600+00:00,1,0,1,0
2026-03-18T15:40:37.162336600+00:00,1,1,0,0
2026-03-18T15:40:37.179685+00:00,1,0,1,0
2026-03-18T15:40:37.229803900+00:00,1,0,1,0
2026-03-18T15:40:37.262316400+00:00,1,1,0,0
2026-03-18T15:40:37.273867200+00:00,2,0,1,1
2026-03-18T15:40:41.513945800+00:00,1,0,1,0
2026-03-18T15:40:41.516678300+00:00,64,42,22,0
2026-03-18T15:40:41.518461200+00:00,64,0,61,3
2026-03-18T15:40:41.519481100+00:00,18,0,0,18
2026-03-18T15:40:41.527707900+00:00,1,0,1,0
2026-03-18T15:40:41.559406400+00:00,1,1,0,0
2026-03-18T15:40:41.580762+00:00,1,0,1,0
2026-03-18T15:40:41.630364700+00:00,1,0,1,0
2026-03-18T15:40:41.659815600+00:00,1,1,0,0
2026-03-18T15:40:41.677286700+00:00,2,0,1,1
2026-03-18T15:40:41.730387200+00:00,1,0,1,0
2026-03-18T15:40:41.759345100+00:00,1,1,0,0
2026-03-18T15:40:41.777829200+00:00,1,0,1,0
2026-03-18T15:40:41.826663700+00:00,1,0,1,0
2026-03-18T15:40:41.859444200+00:00,1,1,0,0
2026-03-18T15:40:41.873536300+00:00,1,0,0,1
2026-03-18T15:40:41.876363+00:00,1,0,1,0
2026-03-18T15:40:41.930792700+00:00,1,0,1,0
2026-03-18T15:40:41.960244100+00:00,1,1,0,0
2026-03-18T15:40:41.983115200+00:00,1,0,1,0
2026-03-18T15:40:42.033661400+00:00,1,0,1,0
2026-03-18T15:40:42.064919800+00:00,1,1,0,0
2026-03-18T15:40:42.076065700+00:00,2,0,1,1
2026-03-18T15:40:42.129802300+00:00,1,0,1,0
2026-03-18T15:40:42.161296700+00:00,1,1,0,0
2026-03-18T15:40:42.180037600+00:00,1,0,1,0
2026-03-18T15:40:42.226283300+00:00,1,0,1,0
2026-03-18T15:40:42.261373300+00:00,1,1,0,0
2026-03-18T15:40:42.273262400+00:00,1,0,0,1
2026-03-18T15:40:42.276484600+00:00,1,0,1,0
2026-03-18T15:40:46.519449+00:00,1,0,1,0
2026-03-18T15:40:46.522073+00:00,64,42,22,0
2026-03-18T15:40:46.524873300+00:00,64,0,56,8
2026-03-18T15:40:46.526002900+00:00,13,0,0,13
2026-03-18T15:40:46.563364+00:00,1,0,1,0
2026-03-18T15:40:46.609123600+00:00,1,0,1,0
2026-03-18T15:40:46.627331200+00:00,1,1,0,0
2026-03-18T15:40:46.664212+00:00,1,0,1,0
2026-03-18T15:40:46.691927200+00:00,1,0,0,1
2026-03-18T15:40:46.701814200+00:00,1,0,1,0
2026-03-18T15:40:46.719592+00:00,1,1,0,0
2026-03-18T15:40:46.763985300+00:00,1,0,1,0
2026-03-18T15:40:46.801842600+00:00,1,0,1,0
2026-03-18T15:40:46.831777100+00:00,1,1,0,0
2026-03-18T15:40:46.865020200+00:00,1,0,1,0
2026-03-18T15:40:46.891462900+00:00,1,0,0,1
2026-03-18T15:40:46.901432200+00:00,1,0,1,0
2026-03-18T15:40:46.931424+00:00,1,1,0,0
2026-03-18T15:40:46.953212200+00:00,1,0,1,0
2026-03-18T15:40:47.001325200+00:00,1,0,1,0
2026-03-18T15:40:47.026906700+00:00,1,1,0,0
2026-03-18T15:40:47.064473300+00:00,1,0,1,0
2026-03-18T15:40:47.091366100+00:00,1,0,0,1
2026-03-18T15:40:47.101274600+00:00,1,0,1,0
2026-03-18T15:40:47.125817100+00:00,1,1,0,0
2026-03-18T15:40:47.162563600+00:00,1,0,1,0
2026-03-18T15:40:47.201602300+00:00,1,0,1,0
2026-03-18T15:40:47.219858600+00:00,1,1,0,0
2026-03-18T15:40:47.264235700+00:00,1,0,1,0
2026-03-18T15:40:47.293746900+00:00,1,0,0,1
2026-03-18T15:40:47.301775900+00:00,1,0,1,0
2026-03-18T15:40:51.525303400+00:00,1,1,0,0
2026-03-18T15:40:51.527964500+00:00,64,42,22,0
2026-03-18T15:40:51.530907900+00:00,64,0,62,2
2026-03-18T15:40:51.532848+00:00,19,0,0,19
2026-03-18T15:40:51.558714200+00:00,1,0,1,0
2026-03-18T15:40:51.603368300+00:00,1,0,1,0
2026-03-18T15:40:51.629337500+00:00,1,1,0,0
2026-03-18T15:40:51.663255700+00:00,1,0,1,0
2026-03-18T15:40:51.693934900+00:00,1,0,0,1
2026-03-18T15:40:51.703827500+00:00,1,0,1,0
2026-03-18T15:40:51.730559100+00:00,1,1,0,0
2026-03-18T15:40:51.754334900+00:00,1,0,1,0
2026-03-18T15:40:51.813829700+00:00,1,0,1,0
2026-03-18T15:40:51.819468700+00:00,1,1,0,0
2026-03-18T15:40:51.863759300+00:00,1,0,1,0
2026-03-18T15:40:51.893722100+00:00,1,0,0,1
2026-03-18T15:40:51.903256900+00:00,1,0,1,0
2026-03-18T15:40:51.919492700+00:00,1,1,0,0
2026-03-18T15:40:51.964272900+00:00,1,0,1,0
2026-03-18T15:40:52.012813100+00:00,1,0,1,0
2026-03-18T15:40:52.024358+00:00,1,1,0,0
2026-03-18T15:40:52.063234100+00:00,1,0,1,0
2026-03-18T15:40:52.093556100+00:00,1,0,0,1
2026-03-18T15:40:52.103746700+00:00,1,0,1,0
2026-03-18T15:40:52.123996900+00:00,1,1,0,0
2026-03-18T15:40:52.154310100+00:00,1,0,1,0
2026-03-18T15:40:52.203736900+00:00,1,0,1,0
2026-03-18T15:40:52.228187300+00:00,1,1,0,0
2026-03-18T15:40:52.263597200+00:00,1,0,1,0
2026-03-18T15:40:52.293597800+00:00,1,0,0,1
2026-03-18T15:40:52.303746600+00:00,1,0,1,0
2026-03-18T15:40:52.319576200+00:00,1,1,0,0
2026-03-18T15:40:56.527240+00:00,1,0,1,0
2026-03-18T15:40:56.529132600+00:00,64,42,22,0
2026-03-18T15:40:56.531380700+00:00,64,0,61,3
2026-03-18T15:40:56.532423200+00:00,18,0,0,18
2026-03-18T15:40:56.564156+00:00,1,0,1,0
2026-03-18T15:40:56.603262300+00:00,1,0,1,0
2026-03-18T15:40:56.618854+00:00,1,1,0,0
2026-03-18T15:40:56.658285200+00:00,1,0,1,0
2026-03-18T15:40:56.691438600+00:00,1,0,0,1
2026-03-18T15:40:56.703274600+00:00,1,0,1,0
2026-03-18T15:40:56.730489+00:00,1,1,0,0
2026-03-18T15:40:56.756448800+00:00,1,0,1,0
2026-03-18T15:40:56.803292400+00:00,1,0,1,0
2026-03-18T15:40:56.819842200+00:00,1,1,0,0
2026-03-18T15:40:56.854314800+00:00,1,0,1,0
2026-03-18T15:40:56.893820200+00:00,1,0,0,1
2026-03-18T15:40:56.903328200+00:00,1,0,1,0
2026-03-18T15:40:56.924551800+00:00,1,1,0,0
2026-03-18T15:40:56.964290+00:00,1,0,1,0
2026-03-18T15:40:57.003532900+00:00,1,0,1,0
2026-03-18T15:40:57.026003500+00:00,1,1,0,0
2026-03-18T15:40:57.053789500+00:00,1,0,1,0
2026-03-18T15:40:57.098081600+00:00,1,0,0,1
2026-03-18T15:40:57.114787+00:00,1,0,1,0
2026-03-18T15:40:57.125669200+00:00,1,1,0,0
2026-03-18T15:40:57.153518300+00:00,1,0,1,0
2026-03-18T15:40:57.203322+00:00,1,0,1,0
2026-03-18T15:40:57.230570200+00:00,1,1,0,0
2026-03-18T15:40:57.261076400+00:00,1,0,1,0
2026-03-18T15:40:57.294309500+00:00,1,0,0,1
2026-03-18T15:40:57.303338500+00:00,1,0,1,0
2026-03-18T15:41:06.529427800+00:00,64,41,23,0
2026-03-18T15:41:06.531587200+00:00,64,48,16,0
2026-03-18T15:41:06.533856900+00:00,64,0,64,0
2026-03-18T15:41:06.535858200+00:00,64,0,64,0
2026-03-18T15:41:06.537626200+00:00,54,0,8,46
2026-03-18T15:41:06.538618700+00:00,1,1,0,0
2026-03-18T15:41:06.558374200+00:00,1,0,1,0
2026-03-18T15:41:06.606007900+00:00,1,0,1,0
2026-03-18T15:41:06.639828+00:00,1,1,0,0
2026-03-18T15:41:06.653942400+00:00,1,0,1,0
2026-03-18T15:41:06.699445300+00:00,1,0,1,0
2026-03-18T15:41:06.730956100+00:00,1,0,0,1
2026-03-18T15:41:06.739728200+00:00,1,1,0,0
2026-03-18T15:41:06.758256400+00:00,1,0,1,0
2026-03-18T15:41:06.806612100+00:00,1,0,1,0
2026-03-18T15:41:06.839430800+00:00,1,1,0,0
2026-03-18T15:41:06.857202200+00:00,1,0,1,0
2026-03-18T15:41:06.904102+00:00,1,0,1,0
2026-03-18T15:41:06.921913800+00:00,1,0,0,1
2026-03-18T15:41:06.941300500+00:00,1,1,0,0
2026-03-18T15:41:06.959375400+00:00,1,0,1,0
2026-03-18T15:41:07.005628500+00:00,1,0,1,0
2026-03-18T15:41:07.042074700+00:00,1,1,0,0
2026-03-18T15:41:07.056679600+00:00,1,0,1,0
2026-03-18T15:41:07.104265300+00:00,1,0,1,0
2026-03-18T15:41:07.121614900+00:00,1,0,0,1
2026-03-18T15:41:07.139640200+00:00,1,1,0,0
2026-03-18T15:41:07.152516800+00:00,1,0,1,0
2026-03-18T15:41:07.205738700+00:00,1,0,1,0
2026-03-18T15:41:07.239644500+00:00,1,1,0,0
2026-03-18T15:41:07.247214700+00:00,1,0,1,0
2026-03-18T15:41:07.306767100+00:00,1,0,1,0
2026-03-18T15:41:11.539225200+00:00,1,0,0,1
2026-03-18T15:41:11.541369300+00:00,64,43,21,0
2026-03-18T15:41:11.543100100+00:00,64,0,63,1
2026-03-18T15:41:11.544475900+00:00,20,0,0,20
2026-03-18T15:41:11.563645100+00:00,1,0,1,0
