ts,event_type,interlock_id,activation_reason,fault_id,fault_type,activated_at,released_at,activation_latency_ms,total_active_ms
2026-03-20T18:29:28.963392+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:28.963009100+00:00,,3.271,
2026-03-20T18:29:29.063467+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:29.062993600+00:00,,3.252,
2026-03-20T18:29:29.781977900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:29.781566600+00:00,,0.008,
2026-03-20T18:29:29.868042900+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:29.781566600+00:00,2026-03-20T18:29:29.867702+00:00,0.008,86.135
2026-03-20T18:29:31.061619900+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:31.061234500+00:00,,0.007,
2026-03-20T18:29:31.167534300+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:31.061234500+00:00,2026-03-20T18:29:31.167219600+00:00,0.007,105.985
2026-03-20T18:29:31.766093500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:31.765593300+00:00,,0.009,
2026-03-20T18:29:31.814086600+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:31.765593300+00:00,2026-03-20T18:29:31.813800400+00:00,0.009,48.207
2026-03-20T18:29:32.980849700+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:32.980514800+00:00,,0.007,
2026-03-20T18:29:33.113349900+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:32.980514800+00:00,2026-03-20T18:29:33.113036100+00:00,0.007,132.521
2026-03-20T18:29:33.364857200+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.364459400+00:00,,4.340,
2026-03-20T18:29:33.463413500+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.463087200+00:00,,2.961,
2026-03-20T18:29:33.563889700+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.563581800+00:00,,3.443,
2026-03-20T18:29:33.662829700+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.662436+00:00,,2.296,
2026-03-20T18:29:33.771182300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.770562900+00:00,,10.419,
2026-03-20T18:29:33.867067900+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.866730900+00:00,,6.580,
2026-03-20T18:29:33.963244100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:33.962878100+00:00,,2.716,
2026-03-20T18:29:34.063723300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:34.063443100+00:00,,3.279,
2026-03-20T18:29:36.247560+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:36.247074400+00:00,,0.007,
2026-03-20T18:29:36.273639+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:36.247074400+00:00,2026-03-20T18:29:36.272901300+00:00,0.007,25.826
2026-03-20T18:29:36.883875400+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:36.883374400+00:00,,0.013,
2026-03-20T18:29:37.015932900+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:36.883374400+00:00,2026-03-20T18:29:37.015638900+00:00,0.013,132.264
2026-03-20T18:29:38.214297300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:38.213897400+00:00,,0.011,
2026-03-20T18:29:38.244303200+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:38.213897400+00:00,2026-03-20T18:29:38.243921800+00:00,0.011,30.024
2026-03-20T18:29:38.367818700+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.367462600+00:00,,3.161,
2026-03-20T18:29:38.467728700+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.467332400+00:00,,3.012,
2026-03-20T18:29:38.568459300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.568192700+00:00,,3.878,
2026-03-20T18:29:38.668301300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.667793200+00:00,,3.472,
2026-03-20T18:29:38.767941300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.767574900+00:00,,3.248,
2026-03-20T18:29:38.868760500+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.867943800+00:00,,3.610,
2026-03-20T18:29:38.967841500+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:38.967410700+00:00,,3.072,
2026-03-20T18:29:39.068042800+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:39.067613500+00:00,,3.223,
2026-03-20T18:29:40.166341+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:40.165939300+00:00,,0.009,
2026-03-20T18:29:40.249039900+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:40.165939300+00:00,2026-03-20T18:29:40.248468200+00:00,0.009,82.528
2026-03-20T18:29:40.781937600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:40.781423+00:00,,0.007,
2026-03-20T18:29:40.914631+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:40.781423+00:00,2026-03-20T18:29:40.914416200+00:00,0.007,132.993
2026-03-20T18:29:42.099359600+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:42.098596+00:00,,0.008,
2026-03-20T18:29:42.232402400+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:42.098596+00:00,2026-03-20T18:29:42.232050200+00:00,0.008,133.454
2026-03-20T18:29:42.808275300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:42.807941900+00:00,,0.010,
2026-03-20T18:29:42.865676100+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:42.807941900+00:00,2026-03-20T18:29:42.865392200+00:00,0.010,57.450
2026-03-20T18:29:43.368144700+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.367739300+00:00,,2.956,
2026-03-20T18:29:43.467986100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.467650400+00:00,,2.863,
2026-03-20T18:29:43.568202900+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.567934100+00:00,,3.139,
2026-03-20T18:29:43.668129100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.667746200+00:00,,2.948,
2026-03-20T18:29:43.768572200+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.768259200+00:00,,3.434,
2026-03-20T18:29:43.867925500+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.867616+00:00,,2.785,
2026-03-20T18:29:43.967917100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:43.967651700+00:00,,2.813,
2026-03-20T18:29:44.068115100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:44.067811900+00:00,,2.966,
2026-03-20T18:29:45.999557800+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:45.999044900+00:00,,0.009,
2026-03-20T18:29:46.119275400+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:45.999044900+00:00,2026-03-20T18:29:46.118901300+00:00,0.009,119.856
2026-03-20T18:29:47.998529200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:47.998058700+00:00,,0.005,
2026-03-20T18:29:48.071711+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:47.998058700+00:00,2026-03-20T18:29:48.071393700+00:00,0.005,73.335
2026-03-20T18:29:48.376447900+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.376106100+00:00,,2.725,
2026-03-20T18:29:48.476478800+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.476116900+00:00,,2.736,
2026-03-20T18:29:48.576829200+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.576331500+00:00,,2.943,
2026-03-20T18:29:48.677914200+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.677074400+00:00,,3.681,
2026-03-20T18:29:48.776363300+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.776027200+00:00,,2.626,
2026-03-20T18:29:48.876261100+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.875932900+00:00,,2.526,
2026-03-20T18:29:48.976346800+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:48.976018400+00:00,,2.606,
2026-03-20T18:29:49.076542800+00:00,activated,telemetry_data_unreliable,Telemetry Unreliable - Commands Requiring Sensor State Blocked: Critical Condition Detected In Power Sensor 2: 0.00,TelemetryError_b3743567101a17de,TelemetryError;SensorFailure,2026-03-20T18:29:49.076159100+00:00,,2.740,
2026-03-20T18:29:49.915508500+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:49.915052600+00:00,,0.024,
2026-03-20T18:29:50.015606600+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:49.915052600+00:00,2026-03-20T18:29:50.015149200+00:00,0.024,100.096
2026-03-20T18:29:51.215255200+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:51.214832300+00:00,,0.009,
2026-03-20T18:29:51.249514700+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:51.214832300+00:00,2026-03-20T18:29:51.249216400+00:00,0.009,34.384
2026-03-20T18:29:51.832762700+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:51.832261100+00:00,,0.009,
2026-03-20T18:29:51.965881+00:00,released,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:51.832261100+00:00,2026-03-20T18:29:51.965586200+00:00,0.009,133.325
2026-03-20T18:29:53.150027300+00:00,activated,emergency_loss_of_contact,Emergency: Complete Loss Of Satellite Contact,CommunicationLoss_c208f3ebaeb9fe54,CommunicationLoss;NetworkError,2026-03-20T18:29:53.149303600+00:00,,0.009,
